year,iso3,cntry,country_name,cntryID,residur_raw_v2,iussoli2_v2,iussoli3_v2,ecoreq_v2,crimreq_v2,iussoli_v2,natreq_v2,civint_v2,dualcit_v2,CITRIX_v2,CITRIX_firstgen_v2,dualcit_v2_plus1,residur_v2_plus1,intcon_v2_plus1,iussoli_v2_plus1,langtest_v2,cittest_v2,residur_v2,intcon_v2,period,CITRIX_nointcon_v2,CITRIX_catpca_os,CITRIX_1gen_v2,corrected,var1_corrected,var2_corrected,var1_corrected_justification,var2_corrected_justification,var3_corrected,var3_corrected_justification,residur_raw_v1,iussoli2_v1,iussoli3_v1,langtest_v1,cittest_v1,ecoreq_v1,crimreq_v1,iussoli_v1,natreq_v1,civint_v1,intcon_v1,dualcit_v1,residur_v1,CITRIX_v1,CITRIX_firstgen_v1,CITRIX_nointcon_v1,MIPEX_ATN_2020
2009,,,Malta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5
2010,,,Malta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5
2011,,,Malta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5
2012,,,Malta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5
2013,,,Malta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5
2014,,,Malta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5
2015,,,Malta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5
2016,,,Malta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5
2017,,,Malta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5
2018,,,Malta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5
2019,MLT,,Malta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.5
2014,,,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5
2015,,,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5
2016,,,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5
2017,,,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5
2018,,,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5
2019,MEX,,Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5
2014,,,Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5
2015,,,Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5
2016,,,Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5
2017,,,Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5
2018,,,Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.75
2019,MDA,,Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.75
1980,,nl,Netherlands,29,5,0,0,100,100,0,100,83.5,0,39.604164,50.641026,1,67.666664,92.75,1,67,100,66.666664,91.75,Cold War,22.222221,-0.313715513,50.641026,1,N/A,langtest,N/A,informal language assessment as indicated by ICRI and actual law retrieved from GLOBALCIT,N/A,N/A,5,0,0,100,100,100,100,0,100,100,100,0,76.92308,44.23077,58.974361,33.333332,
1981,,nl,Netherlands,29,5,0,0,100,100,0,100,83.5,0,39.604164,50.641026,1,67.666664,92.75,1,67,100,66.666664,91.75,Cold War,22.222221,-0.313715513,50.641026,1,N/A,langtest,N/A,informal language assessment as indicated by ICRI and actual law retrieved from GLOBALCIT,N/A,N/A,5,0,0,100,100,100,100,0,100,100,100,0,76.92308,44.23077,58.974361,33.333332,
1982,,nl,Netherlands,29,5,0,0,100,100,0,100,83.5,0,39.604164,50.641026,1,67.666664,92.75,1,67,100,66.666664,91.75,Cold War,22.222221,-0.313715513,50.641026,1,N/A,langtest,N/A,informal language assessment as indicated by ICRI and actual law retrieved from GLOBALCIT,N/A,N/A,5,0,0,100,100,100,100,0,100,100,100,0,76.92308,44.23077,58.974361,33.333332,
1983,,nl,Netherlands,29,5,0,0,100,100,0,100,83.5,0,39.604164,50.641026,1,67.666664,92.75,1,67,100,66.666664,91.75,Cold War,22.222221,-0.313715513,50.641026,1,N/A,langtest,N/A,informal language assessment as indicated by ICRI and actual law retrieved from GLOBALCIT,N/A,N/A,5,0,0,100,100,100,100,0,100,100,100,0,76.92308,44.23077,58.974361,33.333332,
1984,,nl,Netherlands,29,5,0,0,100,100,0,100,83.5,0,39.604164,50.641026,1,67.666664,92.75,1,67,100,66.666664,91.75,Cold War,22.222221,-0.313715513,50.641026,1,N/A,langtest,N/A,informal language assessment as indicated by ICRI and actual law retrieved from GLOBALCIT,N/A,N/A,5,0,0,100,100,100,100,0,100,100,100,0,76.92308,44.23077,58.974361,33.333332,
1985,,nl,Netherlands,29,5,33,100,100,0,55.11,50,83.5,0,47.131664,42.307693,1,67.666664,67.75,56.110001,67,100,66.666664,66.75,Cold War,40.59222,0.132216321,42.307693,1,N/A,langtest,N/A,informal language assessment as indicated by ICRI and actual law retrieved from GLOBALCIT,N/A,N/A,5,33,100,100,100,100,0,55.333332,50,100,75,0,76.92308,51.814102,50.641026,43.444443,
1986,,nl,Netherlands,29,5,33,100,100,0,55.11,50,83.5,0,47.131664,42.307693,1,67.666664,67.75,56.110001,67,100,66.666664,66.75,Cold War,40.59222,0.132216321,42.307693,1,N/A,langtest,N/A,informal language assessment as indicated by ICRI and actual law retrieved from GLOBALCIT,N/A,N/A,5,33,100,100,100,100,0,55.333332,50,100,75,0,76.92308,51.814102,50.641026,43.444443,
1987,,nl,Netherlands,29,5,33,100,100,0,55.11,50,83.5,0,47.131664,42.307693,1,67.666664,67.75,56.110001,67,100,66.666664,66.75,Cold War,40.59222,0.132216321,42.307693,1,N/A,langtest,N/A,informal language assessment as indicated by ICRI and actual law retrieved from GLOBALCIT,N/A,N/A,5,33,100,100,100,100,0,55.333332,50,100,75,0,76.92308,51.814102,50.641026,43.444443,
1988,,nl,Netherlands,29,5,33,100,100,0,55.11,50,83.5,0,47.131664,42.307693,1,67.666664,67.75,56.110001,67,100,66.666664,66.75,Cold War,40.59222,0.132216321,42.307693,1,N/A,langtest,N/A,informal language assessment as indicated by ICRI and actual law retrieved from GLOBALCIT,N/A,N/A,5,33,100,100,100,100,0,55.333332,50,100,75,0,76.92308,51.814102,50.641026,43.444443,
1989,,nl,Netherlands,29,5,33,100,100,0,55.11,50,83.5,0,47.131664,42.307693,1,67.666664,67.75,56.110001,67,100,66.666664,66.75,Cold War,40.59222,0.132216321,42.307693,1,N/A,langtest,N/A,informal language assessment as indicated by ICRI and actual law retrieved from GLOBALCIT,N/A,N/A,5,33,100,100,100,100,0,55.333332,50,100,75,0,76.92308,51.814102,50.641026,43.444443,
1990,,nl,Netherlands,29,5,33,100,100,0,55.11,50,83.5,0,47.131664,42.307693,1,67.666664,67.75,56.110001,67,100,66.666664,66.75,Cold War,40.59222,0.132216321,42.307693,1,N/A,langtest,N/A,informal language assessment as indicated by ICRI and actual law retrieved from GLOBALCIT,N/A,N/A,5,33,100,100,100,100,0,55.333332,50,100,75,0,76.92308,51.814102,50.641026,43.444443,
1991,,nl,Netherlands,29,5,33,100,100,0,55.11,50,83.5,100,72.131668,75.641029,101,67.666664,67.75,56.110001,67,100,66.666664,66.75,Cold War,73.925552,0.671745915,75.641029,2,dualcit,langtest,precise enforcement,informal language assessment as indicated by ICRI and actual law retrieved from GLOBALCIT,N/A,N/A,5,33,100,100,100,100,0,55.333332,50,100,75,0,76.92308,51.814102,50.641026,43.444443,
1992,,nl,Netherlands,29,5,33,100,100,0,55.11,50,83.5,100,72.131668,75.641029,101,67.666664,67.75,56.110001,67,100,66.666664,66.75,1990s,73.925552,0.671745915,75.641029,1,N/A,langtest,N/A,informal language assessment as indicated by ICRI and actual law retrieved from GLOBALCIT,N/A,N/A,5,33,100,100,100,100,0,55.333332,50,100,75,100,76.92308,76.814102,83.974358,76.777779,
1993,,nl,Netherlands,29,5,33,100,100,0,55.11,50,83.5,100,72.131668,75.641029,101,67.666664,67.75,56.110001,67,100,66.666664,66.75,1990s,73.925552,0.671745915,75.641029,1,N/A,langtest,N/A,informal language assessment as indicated by ICRI and actual law retrieved from GLOBALCIT,N/A,N/A,5,33,100,100,100,100,0,55.333332,50,100,75,100,76.92308,76.814102,83.974358,76.777779,
1994,,nl,Netherlands,29,5,33,100,100,0,55.11,50,83.5,100,72.131668,75.641029,101,67.666664,67.75,56.110001,67,100,66.666664,66.75,1990s,73.925552,0.671745915,75.641029,1,N/A,langtest,N/A,informal language assessment as indicated by ICRI and actual law retrieved from GLOBALCIT,N/A,N/A,5,33,100,100,100,100,0,55.333332,50,100,75,100,76.92308,76.814102,83.974358,76.777779,
1995,,nl,Netherlands,29,5,33,100,100,0,55.11,50,83.5,100,72.131668,75.641029,101,67.666664,67.75,56.110001,67,100,66.666664,66.75,1990s,73.925552,0.671745915,75.641029,1,N/A,langtest,N/A,informal language assessment as indicated by ICRI and actual law retrieved from GLOBALCIT,N/A,N/A,5,33,100,100,100,100,0,55.333332,50,100,75,100,76.92308,76.814102,83.974358,76.777779,
1996,,nl,Netherlands,29,5,33,100,100,0,55.11,50,83.5,100,72.131668,75.641029,101,67.666664,67.75,56.110001,67,100,66.666664,66.75,1990s,73.925552,0.671745915,75.641029,1,N/A,langtest,N/A,informal language assessment as indicated by ICRI and actual law retrieved from GLOBALCIT,N/A,N/A,5,33,100,100,100,100,0,55.333332,50,100,75,100,76.92308,76.814102,83.974358,76.777779,
1997,,nl,Netherlands,29,5,33,100,100,0,55.11,50,83.5,50,59.631664,58.974361,51,67.666664,67.75,56.110001,67,100,66.666664,66.75,1990s,57.258888,0.132216321,58.974361,2,dualcit,langtest,major exceptions as indicated by GLOBACIT resources,informal language assessment as indicated by ICRI and actual law retrieved from GLOBALCIT,N/A,N/A,5,33,100,100,100,100,0,55.333332,50,100,75,0,76.92308,51.814102,50.641026,43.444443,
1998,,nl,Netherlands,29,5,33,100,100,0,55.11,50,83.5,50,59.631664,58.974361,51,67.666664,67.75,56.110001,67,100,66.666664,66.75,1990s,57.258888,0.132216321,58.974361,2,dualcit,langtest,major exceptions as indicated by GLOBACIT resources,informal language assessment as indicated by ICRI and actual law retrieved from GLOBALCIT,N/A,N/A,5,33,100,100,100,100,0,55.333332,50,100,75,0,76.92308,51.814102,50.641026,43.444443,
1999,,nl,Netherlands,29,5,33,100,100,0,55.11,50,83.5,50,59.631664,58.974361,51,67.666664,67.75,56.110001,67,100,66.666664,66.75,1990s,57.258888,0.132216321,58.974361,2,dualcit,langtest,major exceptions as indicated by GLOBACIT resources,informal language assessment as indicated by ICRI and actual law retrieved from GLOBALCIT,N/A,N/A,5,33,100,100,100,100,0,55.333332,50,100,75,0,76.92308,51.814102,50.641026,43.444443,
2000,,nl,Netherlands,29,5,33,100,100,0,55.11,50,83.5,50,59.631664,58.974361,51,67.666664,67.75,56.110001,67,100,66.666664,66.75,1990s,57.258888,0.132216321,58.974361,2,dualcit,langtest,major exceptions as indicated by GLOBACIT resources,informal language assessment as indicated by ICRI and actual law retrieved from GLOBALCIT,N/A,N/A,5,33,100,100,100,100,0,55.333332,50,100,75,0,76.92308,51.814102,50.641026,43.444443,
2001,,nl,Netherlands,29,5,33,100,100,0,55.11,50,83.5,50,59.631664,58.974361,51,67.666664,67.75,56.110001,67,100,66.666664,66.75,1990s,57.258888,0.132216321,58.974361,2,dualcit,langtest,major exceptions as indicated by GLOBACIT resources,informal language assessment as indicated by ICRI and actual law retrieved from GLOBALCIT,N/A,N/A,5,33,100,100,100,100,0,55.333332,50,100,75,0,76.92308,51.814102,50.641026,43.444443,
2002,,nl,Netherlands,29,5,33,100,100,0,55.11,50,83.5,50,59.631664,58.974361,51,67.666664,67.75,56.110001,67,100,66.666664,66.75,Post 9/11,57.258888,0.132216321,58.974361,2,dualcit,langtest,major exceptions as indicated by GLOBACIT resources,informal language assessment as indicated by ICRI and actual law retrieved from GLOBALCIT,N/A,N/A,5,33,100,100,100,100,0,55.333332,50,100,75,0,76.92308,51.814102,50.641026,43.444443,
2003,,nl,Netherlands,29,5,33,100,100,0,55.11,50,16.5,50,51.256664,54.807693,51,67.666664,34.25,56.110001,33,0,66.666664,33.25,Post 9/11,57.258888,-0.185224592,54.807693,1,dualcit,N/A,major exceptions as indicated by GLOBACIT resources,N/A,N/A,N/A,5,33,100,50,0,100,0,55.333332,50,25,37.5,0,76.92308,42.439102,38.141026,30.944445,
2004,,nl,Netherlands,29,5,33,100,100,0,55.11,50,16.5,50,51.256664,54.807693,51,67.666664,34.25,56.110001,33,0,66.666664,33.25,Post 9/11,57.258888,-0.185224592,54.807693,1,dualcit,N/A,major exceptions as indicated by GLOBACIT resources,N/A,N/A,N/A,5,33,100,50,0,100,0,55.333332,50,25,37.5,0,76.92308,42.439102,38.141026,30.944445,
2005,,nl,Netherlands,29,5,33,100,100,0,55.11,50,16.5,50,51.256664,54.807693,51,67.666664,34.25,56.110001,33,0,66.666664,33.25,Post 9/11,57.258888,-0.185224592,54.807693,1,dualcit,N/A,major exceptions as indicated by GLOBACIT resources,N/A,N/A,N/A,5,33,100,50,0,100,0,55.333332,50,25,37.5,0,76.92308,42.439102,38.141026,30.944445,
2006,,nl,Netherlands,29,5,33,100,100,0,55.11,50,16.5,50,51.256664,54.807693,51,67.666664,34.25,56.110001,33,0,66.666664,33.25,Post 9/11,57.258888,-0.185224592,54.807693,1,dualcit,N/A,major exceptions as indicated by GLOBACIT resources,N/A,N/A,N/A,5,33,100,50,0,100,0,55.333332,50,25,37.5,0,76.92308,42.439102,38.141026,30.944445,
2007,,nl,Netherlands,29,5,33,100,100,0,55.11,50,16.5,50,51.256664,54.807693,51,67.666664,34.25,56.110001,33,0,66.666664,33.25,Post 9/11,57.258888,-0.185224592,54.807693,1,dualcit,N/A,major exceptions as indicated by GLOBACIT resources,N/A,N/A,N/A,5,33,100,50,0,100,0,55.333332,50,25,37.5,0,76.92308,42.439102,38.141026,30.944445,55.125
2008,,nl,Netherlands,29,5,33,100,100,0,55.11,50,16.5,50,51.256664,54.807693,51,67.666664,34.25,56.110001,33,0,66.666664,33.25,Post 9/11,57.258888,-0.185224592,54.807693,1,dualcit,N/A,major exceptions as indicated by GLOBACIT resources,N/A,N/A,N/A,5,33,100,50,0,100,0,55.333332,50,25,37.5,0,76.92308,42.439102,38.141026,30.944445,55.125
2009,,nl,Netherlands,29,5,33,100,100,0,55.11,50,16.5,50,51.256664,54.807693,51,67.666664,34.25,56.110001,33,0,66.666664,33.25,Great Recession,57.258888,-0.185224592,54.807693,1,dualcit,N/A,major exceptions as indicated by GLOBACIT resources,N/A,N/A,N/A,5,33,100,50,0,100,0,55.333332,50,25,37.5,0,76.92308,42.439102,38.141026,30.944445,55.125
2010,,nl,Netherlands,29,5,33,100,100,0,55.11,50,16.5,50,51.256664,54.807693,51,67.666664,34.25,56.110001,33,0,66.666664,33.25,Great Recession,57.258888,-0.185224592,54.807693,1,dualcit,N/A,major exceptions as indicated by GLOBACIT resources,N/A,N/A,N/A,5,33,100,50,0,100,0,55.333332,50,25,37.5,0,76.92308,42.439102,38.141026,30.944445,55.125
2011,,nl,Netherlands,29,5,33,100,100,0,55.11,50,16.5,50,51.256664,54.807693,51,67.666664,34.25,56.110001,33,0,66.666664,33.25,Great Recession,57.258888,-0.185224592,54.807693,1,dualcit,N/A,major exceptions as indicated by GLOBACIT resources,N/A,N/A,N/A,5,33,100,50,0,100,0,55.333332,50,25,37.5,0,76.92308,42.439102,38.141026,30.944445,55.125
2012,,nl,Netherlands,29,5,33,100,100,0,55.11,50,16.5,50,51.256664,54.807693,51,67.666664,34.25,56.110001,33,0,66.666664,33.25,Great Recession,57.258888,-0.185224592,54.807693,1,dualcit,N/A,major exceptions as indicated by GLOBACIT resources,N/A,N/A,N/A,5,33,100,50,0,100,0,55.333332,50,25,37.5,0,76.92308,42.439102,38.141026,30.944445,55.125
2013,,nl,Netherlands,29,5,33,100,100,0,55.11,50,16.5,50,51.256664,54.807693,51,67.666664,34.25,56.110001,33,0,66.666664,33.25,Great Recession,57.258888,-0.185224592,54.807693,1,dualcit,N/A,major exceptions as indicated by GLOBACIT resources,N/A,N/A,N/A,5,33,100,50,0,100,0,55.333332,50,25,37.5,0,76.92308,42.439102,38.141026,30.944445,55.125
2014,,nl,Netherlands,29,5,33,100,100,0,55.11,50,16.5,50,51.256664,54.807693,51,67.666664,34.25,56.110001,33,0,66.666664,33.25,Great Recession,57.258888,-0.185224592,54.807693,1,dualcit,N/A,major exceptions as indicated by GLOBACIT resources,N/A,N/A,N/A,5,33,100,50,0,100,0,55.333332,50,25,37.5,0,76.92308,42.439102,38.141026,30.944445,55.125
2015,,nl,Netherlands,29,5,33,100,100,0,55.11,50,16.5,50,51.256664,54.807693,51,67.666664,34.25,56.110001,33,0,66.666664,33.25,Post Refugee Crisis,57.258888,-0.185224592,54.807693,0,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,55.125
2016,,nl,Netherlands,29,5,33,100,100,0,55.11,50,16.5,50,51.256664,54.807693,51,67.666664,34.25,56.110001,33,0,66.666664,33.25,Post Refugee Crisis,57.258888,-0.185224592,54.807693,0,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,55.125
2017,,nl,Netherlands,29,5,33,100,100,0,55.11,50,16.5,50,51.256664,54.807693,51,67.666664,34.25,56.110001,33,0,66.666664,33.25,Post Refugee Crisis,57.258888,-0.185224592,54.807693,0,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,55.125
2018,,nl,Netherlands,29,5,33,100,100,0,55.11,50,16.5,50,51.256664,54.807693,51,67.666664,34.25,56.110001,33,0,66.666664,33.25,Post Refugee Crisis,57.258888,-0.185224592,54.807693,0,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,55.125
2019,NLD,nl,Netherlands,29,5,33,100,100,0,55.11,50,16.5,50,51.256664,54.807693,51,67.666664,34.25,56.110001,33,0,66.666664,33.25,Post Refugee Crisis,57.258888,-0.185224592,54.807693,0,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,55.125
1980,,nz,New Zealand,31,3,100,100,100,100,100,100,67,100,90.875,97.435898,101,81,84.5,101,67,67,80,83.5,Cold War,93.333336,1.645299153,97.435898,0,N/A,N/A,N/A,N/A,N/A,N/A,3,100,100,100,100,100,100,100,100,100,100,100,92.307693,98.07692,97.435898,100,
1981,,nz,New Zealand,31,3,100,100,100,100,100,100,67,100,90.875,97.435898,101,81,84.5,101,67,67,80,83.5,Cold War,93.333336,1.645299153,97.435898,0,N/A,N/A,N/A,N/A,N/A,N/A,3,100,100,100,100,100,100,100,100,100,100,100,92.307693,98.07692,97.435898,100,
1982,,nz,New Zealand,31,3,100,100,100,100,100,100,67,100,90.875,97.435898,101,81,84.5,101,67,67,80,83.5,Cold War,93.333336,1.645299153,97.435898,0,N/A,N/A,N/A,N/A,N/A,N/A,3,100,100,100,100,100,100,100,100,100,100,100,92.307693,98.07692,97.435898,100,
1983,,nz,New Zealand,31,3,100,100,100,100,100,100,67,100,90.875,97.435898,101,81,84.5,101,67,67,80,83.5,Cold War,93.333336,1.645299153,97.435898,0,N/A,N/A,N/A,N/A,N/A,N/A,3,100,100,100,100,100,100,100,100,100,100,100,92.307693,98.07692,97.435898,100,
1984,,nz,New Zealand,31,3,100,100,100,100,100,100,67,100,90.875,97.435898,101,81,84.5,101,67,67,80,83.5,Cold War,93.333336,1.645299153,97.435898,0,N/A,N/A,N/A,N/A,N/A,N/A,3,100,100,100,100,100,100,100,100,100,100,100,92.307693,98.07692,97.435898,100,
1985,,nz,New Zealand,31,3,100,100,100,100,100,100,67,100,90.875,97.435898,101,81,84.5,101,67,67,80,83.5,Cold War,93.333336,1.645299153,97.435898,0,N/A,N/A,N/A,N/A,N/A,N/A,3,100,100,100,100,100,100,100,100,100,100,100,92.307693,98.07692,97.435898,100,
1986,,nz,New Zealand,31,3,100,100,100,100,100,100,67,100,90.875,97.435898,101,81,84.5,101,67,67,80,83.5,Cold War,93.333336,1.645299153,97.435898,0,N/A,N/A,N/A,N/A,N/A,N/A,3,100,100,100,100,100,100,100,100,100,100,100,92.307693,98.07692,97.435898,100,
1987,,nz,New Zealand,31,3,100,100,100,100,100,100,67,100,90.875,97.435898,101,81,84.5,101,67,67,80,83.5,Cold War,93.333336,1.645299153,97.435898,0,N/A,N/A,N/A,N/A,N/A,N/A,3,100,100,100,100,100,100,100,100,100,100,100,92.307693,98.07692,97.435898,100,
1988,,nz,New Zealand,31,3,100,100,100,100,100,100,67,100,90.875,97.435898,101,81,84.5,101,67,67,80,83.5,Cold War,93.333336,1.645299153,97.435898,0,N/A,N/A,N/A,N/A,N/A,N/A,3,100,100,100,100,100,100,100,100,100,100,100,92.307693,98.07692,97.435898,100,
1989,,nz,New Zealand,31,3,100,100,100,100,100,100,67,100,90.875,97.435898,101,81,84.5,101,67,67,80,83.5,Cold War,93.333336,1.645299153,97.435898,0,N/A,N/A,N/A,N/A,N/A,N/A,3,100,100,100,100,100,100,100,100,100,100,100,92.307693,98.07692,97.435898,100,
1990,,nz,New Zealand,31,3,100,100,100,100,100,100,67,100,90.875,97.435898,101,81,84.5,101,67,67,80,83.5,Cold War,93.333336,1.645299153,97.435898,0,N/A,N/A,N/A,N/A,N/A,N/A,3,100,100,100,100,100,100,100,100,100,100,100,92.307693,98.07692,97.435898,100,
1991,,nz,New Zealand,31,3,100,100,100,100,100,100,67,100,90.875,97.435898,101,81,84.5,101,67,67,80,83.5,Cold War,93.333336,1.645299153,97.435898,0,N/A,N/A,N/A,N/A,N/A,N/A,3,100,100,100,100,100,100,100,100,100,100,100,92.307693,98.07692,97.435898,100,
1992,,nz,New Zealand,31,3,100,100,100,100,100,100,67,100,90.875,97.435898,101,81,84.5,101,67,67,80,83.5,1990s,93.333336,1.645299153,97.435898,0,N/A,N/A,N/A,N/A,N/A,N/A,3,100,100,100,100,100,100,100,100,100,100,100,92.307693,98.07692,97.435898,100,
1993,,nz,New Zealand,31,3,100,100,100,100,100,100,67,100,90.875,97.435898,101,81,84.5,101,67,67,80,83.5,1990s,93.333336,1.645299153,97.435898,0,N/A,N/A,N/A,N/A,N/A,N/A,3,100,100,100,100,100,100,100,100,100,100,100,92.307693,98.07692,97.435898,100,
1994,,nz,New Zealand,31,3,100,100,100,100,100,100,67,100,90.875,97.435898,101,81,84.5,101,67,67,80,83.5,1990s,93.333336,1.645299153,97.435898,0,N/A,N/A,N/A,N/A,N/A,N/A,3,100,100,100,100,100,100,100,100,100,100,100,92.307693,98.07692,97.435898,100,
1995,,nz,New Zealand,31,3,100,100,100,100,100,100,67,100,90.875,97.435898,101,81,84.5,101,67,67,80,83.5,1990s,93.333336,1.645299153,97.435898,0,N/A,N/A,N/A,N/A,N/A,N/A,3,100,100,100,100,100,100,100,100,100,100,100,92.307693,98.07692,97.435898,100,
1996,,nz,New Zealand,31,3,100,100,100,100,100,100,67,100,90.875,97.435898,101,81,84.5,101,67,67,80,83.5,1990s,93.333336,1.645299153,97.435898,0,N/A,N/A,N/A,N/A,N/A,N/A,3,100,100,100,100,100,100,100,100,100,100,100,92.307693,98.07692,97.435898,100,
1997,,nz,New Zealand,31,3,100,100,100,100,100,100,67,100,90.875,97.435898,101,81,84.5,101,67,67,80,83.5,1990s,93.333336,1.645299153,97.435898,0,N/A,N/A,N/A,N/A,N/A,N/A,3,100,100,100,100,100,100,100,100,100,100,100,92.307693,98.07692,97.435898,100,
1998,,nz,New Zealand,31,3,100,100,100,100,100,100,67,100,90.875,97.435898,101,81,84.5,101,67,67,80,83.5,1990s,93.333336,1.645299153,97.435898,0,N/A,N/A,N/A,N/A,N/A,N/A,3,100,100,100,100,100,100,100,100,100,100,100,92.307693,98.07692,97.435898,100,
1999,,nz,New Zealand,31,3,100,100,100,100,100,100,67,100,90.875,97.435898,101,81,84.5,101,67,67,80,83.5,1990s,93.333336,1.645299153,97.435898,0,N/A,N/A,N/A,N/A,N/A,N/A,3,100,100,100,100,100,100,100,100,100,100,100,92.307693,98.07692,97.435898,100,
2000,,nz,New Zealand,31,3,100,100,100,100,100,100,67,100,90.875,97.435898,101,81,84.5,101,67,67,80,83.5,1990s,93.333336,1.645299153,97.435898,0,N/A,N/A,N/A,N/A,N/A,N/A,3,100,100,100,100,100,100,100,100,100,100,100,92.307693,98.07692,97.435898,100,
2001,,nz,New Zealand,31,3,100,100,100,100,100,100,67,100,90.875,97.435898,101,81,84.5,101,67,67,80,83.5,1990s,93.333336,1.645299153,97.435898,0,N/A,N/A,N/A,N/A,N/A,N/A,3,100,100,100,100,100,100,100,100,100,100,100,92.307693,98.07692,97.435898,100,
2002,,nz,New Zealand,31,3,100,100,100,100,100,100,67,100,90.875,97.435898,101,81,84.5,101,67,67,80,83.5,Post 9/11,93.333336,1.645299153,97.435898,0,N/A,N/A,N/A,N/A,N/A,N/A,3,100,100,100,100,100,100,100,100,100,100,100,92.307693,98.07692,97.435898,100,
2003,,nz,New Zealand,31,3,100,100,100,100,100,100,67,100,90.875,97.435898,101,81,84.5,101,67,67,80,83.5,Post 9/11,93.333336,1.645299153,97.435898,0,N/A,N/A,N/A,N/A,N/A,N/A,3,100,100,100,100,100,100,100,100,100,100,100,92.307693,98.07692,97.435898,100,
2004,,nz,New Zealand,31,3,100,100,100,100,100,100,67,100,90.875,97.435898,101,81,84.5,101,67,67,80,83.5,Post 9/11,93.333336,1.645299153,97.435898,0,N/A,N/A,N/A,N/A,N/A,N/A,3,100,100,100,100,100,100,100,100,100,100,100,92.307693,98.07692,97.435898,100,
2005,,nz,New Zealand,31,5,67,100,100,50,77.89,75,33.5,100,74.701668,79.807693,101,67.666664,55.25,78.889999,67,0,66.666664,54.25,Post 9/11,81.51889,0.947231612,79.807693,1,langtest,N/A,"sufficient knowledge necessary, interview and discretion possible albeit infrequent - according to MIPEX and actual law retrieved through GLOBALCIT",N/A,N/A,N/A,5,67,100,100,100,100,50,78,75,100,87.5,100,76.92308,85.605774,88.141029,88.5,
2006,,nz,New Zealand,31,5,67,100,100,50,77.89,75,33.5,100,74.701668,79.807693,101,67.666664,55.25,78.889999,67,0,66.666664,54.25,Post 9/11,81.51889,0.947231612,79.807693,1,langtest,N/A,"sufficient knowledge necessary, interview and discretion possible albeit infrequent - according to MIPEX and actual law retrieved through GLOBALCIT",N/A,N/A,N/A,5,67,100,100,100,100,50,78,75,100,87.5,100,76.92308,85.605774,88.141029,88.5,
